"#","Player","Pos","Team","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"255","Kyle Juszczyk","RB","SF","3.2","0.5","6.1","3.2","","","","","","","","","","","","","","","3.3","13"
"257","David Njoku","TE","CLE","3.7","4","4","1.1","","","","","","","","","","","","","","","3.2","12.8"
"258","Theo Johnson","TE","NYG","0.5","3.4","1","7.7","","","","","","","","","","","","","","","3.2","12.6"
"258","Dalton Schultz","TE","HOU","2.8","2.9","3.9","3","","","","","","","","","","","","","","","3.2","12.6"
"260","Ollie Gordon II","RB","MIA","0.3","1.3","9.8","1","","","","","","","","","","","","","","","3.1","12.4"
"260","Chig Okonkwo","TE","TEN","1.9","3.5","6.6","0.4","","","","","","","","","","","","","","","3.1","12.4"
"262","Tyrone Tracy Jr.","RB","NYG","3.5","5.1","3.6","-","","","","","","","","","","","","","","","4.1","12.2"
"263","Josh Downs","WR","IND","1.2","5.1","3.4","2.4","","","","","","","","","","","","","","","3","12.1"
"263","Xavier Worthy","WR","KC","0","-","-","12.1","","","","","","","","","","","","","","","6.1","12.1"
"263","Jalen Tolbert","WR","DAL","0","1.6","4.4","6.1","","","","","","","","","","","","","","","3","12.1"
"266","Tennessee Titans","DST","TEN","10","4","-4","2","","","","","","","","","","","","","","","3","12"
"266","Cincinnati Bengals","DST","CIN","7","5","-1","1","","","","","","","","","","","","","","","3","12"
"266","New York Jets","DST","NYJ","3","0","9","0","","","","","","","","","","","","","","","3","12"
"269","Noah Fant","TE","CIN","8.6","2.8","0.6","-","","","","","","","","","","","","","","","4","12"
"270","Travis Hunter","WR","JAC","3.3","2.2","2.1","4.2","","","","","","","","","","","","","","","3","11.8"
"271","Adonai Mitchell","WR","IND","2.1","2","0","7.6","","","","","","","","","","","","","","","2.9","11.7"
"272","Kalif Raymond","WR","DET","1.6","2.3","0.4","7.3","","","","","","","","","","","","","","","2.9","11.6"
"273","Dontayvion Wicks","WR","GB","3","4.4","2.1","1.9","","","","","","","","","","","","","","","2.9","11.4"
"273","Jackson Hawes","TE","BUF","2.9","0.5","6.5","1.5","","","","","","","","","","","","","","","2.9","11.4"
"273","Jordan Addison","WR","MIN","-","-","-","11.4","","","","","","","","","","","","","","","11.4","11.4"
"276","Emanuel Wilson","RB","GB","0.4","0","2.5","8.1","","","","","","","","","","","","","","","2.8","11"
"277","Mason Taylor","TE","NYJ","2","0.5","1.8","6.5","","","","","","","","","","","","","","","2.7","10.8"
"278","Adam Trautman","TE","DEN","0.5","7","0","3.2","","","","","","","","","","","","","","","2.7","10.7"
"279","Jayden Reed","WR","GB","10.5","0","-","-","","","","","","","","","","","","","","","5.3","10.5"
"280","Jeremy Ruckert","TE","NYJ","1.6","6.5","0","2.3","","","","","","","","","","","","","","","2.6","10.4"
"281","Isaac TeSlaa","WR","DET","7.3","2.9","0","0","","","","","","","","","","","","","","","2.6","10.2"
"282","Mitchell Evans","TE","CAR","0","0.9","0.9","8.3","","","","","","","","","","","","","","","2.5","10.1"
"283","Austin Hooper","TE","NE","1","3.8","2.8","2.4","","","","","","","","","","","","","","","2.5","10"
"284","Brian Robinson Jr.","RB","SF","3.7","1.9","2.2","2.1","","","","","","","","","","","","","","","2.5","9.9"
"284","Brycen Tremayne","WR","CAR","0","4.8","1.5","3.6","","","","","","","","","","","","","","","2.5","9.9"
"284","Tylan Wallace","WR","BAL","0","8.5","0","1.4","","","","","","","","","","","","","","","2.5","9.9"
"287","Chris Rodriguez Jr.","RB","WAS","-","-","3.9","5.9","","","","","","","","","","","","","","","4.9","9.8"
"287","Brandin Cooks","WR","NO","2.6","2.6","2.4","2.2","","","","","","","","","","","","","","","2.5","9.8"
"289","Xavier Hutchinson","WR","HOU","3.5","2.9","1.6","1.7","","","","","","","","","","","","","","","2.4","9.7"
"290","Michael Wilson","WR","ARI","0.5","7.1","0.5","1.5","","","","","","","","","","","","","","","2.4","9.6"
"291","Isaiah Bond","WR","CLE","0.5","1.5","1.6","5.8","","","","","","","","","","","","","","","2.4","9.4"
"291","Dont'e Thornton Jr.","WR","LV","4.5","2","2.9","0","","","","","","","","","","","","","","","2.4","9.4"
"293","Ja'Tavion Sanders","TE","CAR","2.7","5.4","1.1","-","","","","","","","","","","","","","","","3.1","9.2"
"294","Younghoe Koo","K","NYG","9","-","-","-","","","","","","","","","","","","","","","9","9"
"295","Jaylin Lane","WR","WAS","1.1","0.2","5.8","1.8","","","","","","","","","","","","","","","2.2","8.9"
"296","Brock Wright","TE","DET","0","8.8","0","0","","","","","","","","","","","","","","","2.2","8.8"
"297","Jack Stoll","TE","NO","0","0","8.1","0.7","","","","","","","","","","","","","","","2.2","8.8"
"298","Drew Sample","TE","CIN","0","0.7","8","0","","","","","","","","","","","","","","","2.2","8.7"
"298","Kendrick Bourne","WR","SF","-","3.2","3.8","1.7","","","","","","","","","","","","","","","2.9","8.7"
"300","Najee Harris","RB","LAC","1","4.8","2.8","-","","","","","","","","","","","","","","","2.9","8.6"
"301","Kyle Monangai","RB","CHI","1.1","3.6","2","1.8","","","","","","","","","","","","","","","2.1","8.5"
"301","George Kittle","TE","SF","8.5","-","-","-","","","","","","","","","","","","","","","8.5","8.5"
"303","Elijah Arroyo","TE","SEA","0.7","3.1","0","4.4","","","","","","","","","","","","","","","2.1","8.2"
"303","Mitch Tinsley","WR","CIN","0","7.3","0","0.9","","","","","","","","","","","","","","","2.1","8.2"
"303","Ben Skowronek","WR","PIT","8.2","0","0","0","","","","","","","","","","","","","","","2.1","8.2"
"303","George Holani","RB","SEA","0","6","2.2","0","","","","","","","","","","","","","","","2.1","8.2"
"307","Emari Demercado","RB","ARI","0","0","0","8.1","","","","","","","","","","","","","","","2","8.1"
"307","Austin Ekeler","RB","WAS","5.7","2.4","-","-","","","","","","","","","","","","","","","4.1","8.1"
"307","Allen Lazard","WR","NYJ","-","0","7.3","0.8","","","","","","","","","","","","","","","2.7","8.1"
"310","Ryan Miller","WR","TB","0","8","0","0","","","","","","","","","","","","","","","2","8"
"311","Darnell Mooney","WR","ATL","-","2","4.4","1.5","","","","","","","","","","","","","","","2.6","7.9"
"311","Luke Farrell","TE","SF","0.4","7.5","0","0","","","","","","","","","","","","","","","2","7.9"
"313","DeMario Douglas","WR","NE","6.2","0.8","0.7","0","","","","","","","","","","","","","","","1.9","7.7"
"313","Josh Oliver","TE","MIN","0.5","0","7.2","0","","","","","","","","","","","","","","","1.9","7.7"
"315","Devaughn Vele","WR","NO","1.3","6.3","-","0","","","","","","","","","","","","","","","2.5","7.6"
"316","John FitzPatrick","TE","GB","0.2","0","7.2","0","","","","","","","","","","","","","","","1.9","7.4"
"317","Raheem Mostert","RB","LV","-","-","-","7.3","","","","","","","","","","","","","","","7.3","7.3"
"318","Jerome Ford","RB","CLE","0.5","5.4","1","0.3","","","","","","","","","","","","","","","1.8","7.2"
"319","Jahan Dotson","WR","PHI","5.9","0.4","0.7","0","","","","","","","","","","","","","","","1.8","7"
"319","Jude McAtamney","K","NYG","-","-","-","7","","","","","","","","","","","","","","","7","7"
"321","Chris Moore","WR","WAS","3.4","-","2.5","0.9","","","","","","","","","","","","","","","2.3","6.8"
"321","Jordan Whittington","WR","LAR","0.5","4.2","1.4","0.7","","","","","","","","","","","","","","","1.7","6.8"
"323","Pat Freiermuth","TE","PIT","2.8","3.1","0.6","0","","","","","","","","","","","","","","","1.6","6.5"
"324","Gunnar Helm","TE","TEN","1.6","0.9","2.7","1.2","","","","","","","","","","","","","","","1.6","6.4"
"325","Ray-Ray McCloud III","WR","ATL","5.1","0","2","-0.7","","","","","","","","","","","","","","","1.6","6.4"
"326","Tyler Johnson","WR","NYJ","3.1","0","3.2","-","","","","","","","","","","","","","","","2.1","6.3"
"326","Raheim Sanders","RB","CLE","6.3","-","-","-","","","","","","","","","","","","","","","6.3","6.3"
"328","Andy Dalton","QB","CAR","-","-","-0.1","6.3","","","","","","","","","","","","","","","3.1","6.2"
"328","Tyler Higbee","TE","LAR","0","3.7","0","2.5","","","","","","","","","","","","","","","1.6","6.2"
"330","Evan Engram","TE","DEN","2.1","1.2","-","2.9","","","","","","","","","","","","","","","2.1","6.2"
"331","Oronde Gadsden II","TE","LAC","-","-","4.6","1.6","","","","","","","","","","","","","","","3.1","6.2"
"332","Adam Thielen","WR","MIN","2","2.6","0","1.1","","","","","","","","","","","","","","","1.4","5.7"
"333","Greg Dortch","WR","ARI","-0.2","1.1","0.8","3.9","","","","","","","","","","","","","","","1.4","5.6"
"334","Elijah Higgins","TE","ARI","0.3","4.5","0.7","0","","","","","","","","","","","","","","","1.4","5.5"
"334","Tyler Conklin","TE","LAC","5.2","0","0","0.3","","","","","","","","","","","","","","","1.4","5.5"
"336","Casey Washington","WR","ATL","3.3","-","-","1.9","","","","","","","","","","","","","","","2.6","5.2"
"337","Ty Johnson","RB","BUF","2.4","0.6","2.1","0","","","","","","","","","","","","","","","1.3","5.1"
"337","Isaiah Davis","RB","NYJ","1.8","0.6","0","2.7","","","","","","","","","","","","","","","1.3","5.1"
"337","Brashard Smith","RB","KC","0","0.2","1.3","3.6","","","","","","","","","","","","","","","1.3","5.1"
"340","Baltimore Ravens","DST","BAL","-3","15","-4","-3","","","","","","","","","","","","","","","1.3","5"
"340","Jake Moody","K","CHI","5","-","-","-","","","","","","","","","","","","","","","5","5"
"342","Tyler Badie","RB","DEN","1.6","2.2","0","1.1","","","","","","","","","","","","","","","1.2","4.9"
"343","Devin Singletary","RB","NYG","0.9","0","1.1","2.8","","","","","","","","","","","","","","","1.2","4.8"
"344","Dillon Gabriel","QB","CLE","-","4.8","-","0","","","","","","","","","","","","","","","2.4","4.8"
"345","Ryan Flournoy","WR","DAL","-","0","2.1","2.6","","","","","","","","","","","","","","","1.6","4.7"
"345","Michael Mayer","TE","LV","3.8","0.9","0","-","","","","","","","","","","","","","","","1.6","4.7"
"347","Savion Williams","WR","GB","0.1","2.4","-0.1","2.3","","","","","","","","","","","","","","","1.2","4.7"
"348","Tyler Lockett","WR","TEN","0","0.9","3.7","0","","","","","","","","","","","","","","","1.2","4.6"
"349","Malik Heath","WR","GB","0","3.7","0","0.9","","","","","","","","","","","","","","","1.2","4.6"
"350","Mike Gesicki","TE","CIN","1.4","1.8","0.6","0.8","","","","","","","","","","","","","","","1.2","4.6"
"350","A.J. Dillon","RB","PHI","1","1.9","0","1.7","","","","","","","","","","","","","","","1.2","4.6"
"352","Tre Harris","WR","LAC","1.1","3.4","0","0","","","","","","","","","","","","","","","1.1","4.5"
"352","Christian Kirk","WR","HOU","-","-","2.5","2","","","","","","","","","","","","","","","2.3","4.5"
"354","Zamir White","RB","LV","0.8","1.3","2.3","-","","","","","","","","","","","","","","","1.5","4.4"
"355","DJ Giddens","RB","IND","4.1","0","0.3","0","","","","","","","","","","","","","","","1.1","4.4"
"356","Julian Hill","TE","MIA","2","0","0.4","1.9","","","","","","","","","","","","","","","1.1","4.3"
"356","Colston Loveland","TE","CHI","1.2","0","3.1","-","","","","","","","","","","","","","","","1.4","4.3"
"358","Luke Musgrave","TE","GB","0.4","3.2","0","0.6","","","","","","","","","","","","","","","1.1","4.2"
"359","Darnell Washington","TE","PIT","0","2","0","2","","","","","","","","","","","","","","","1","4"
"359","LeQuint Allen Jr.","RB","JAC","1.1","1.3","0.9","0.7","","","","","","","","","","","","","","","1","4"
"361","Andrei Iosivas","WR","CIN","0","1.2","0","2.7","","","","","","","","","","","","","","","1","3.9"
"361","Dawson Knox","TE","BUF","2","1.9","0","0","","","","","","","","","","","","","","","1","3.9"
"363","Noah Brown","WR","WAS","2.7","0.9","-","-","","","","","","","","","","","","","","","1.8","3.6"
"363","Xavier Smith","WR","LAR","3.6","0","0","0","","","","","","","","","","","","","","","0.9","3.6"
"365","Cade Otton","TE","TB","0","2.5","0","0.9","","","","","","","","","","","","","","","0.9","3.4"
"366","Daniel Bellinger","TE","NYG","1.4","0","0.6","1.3","","","","","","","","","","","","","","","0.8","3.3"
"366","Tanner Conner","TE","MIA","2","0","1.3","0","","","","","","","","","","","","","","","0.8","3.3"
"366","Ashton Dulin","WR","IND","1.5","0","0","1.8","","","","","","","","","","","","","","","0.8","3.3"
"366","Jack Bech","WR","LV","2.3","0","1","0","","","","","","","","","","","","","","","0.8","3.3"
"370","Nikko Remigio","WR","KC","0","2.1","1.1","0","","","","","","","","","","","","","","","0.8","3.2"
"371","Chris Brooks","RB","GB","0.3","2.7","0","0.1","","","","","","","","","","","","","","","0.8","3.1"
"372","Justin Watson","WR","HOU","2.7","0.3","-","-","","","","","","","","","","","","","","","1.5","3"
"373","Zay Jones","WR","ARI","0.4","0","2.5","-","","","","","","","","","","","","","","","1","2.9"
"374","Julius Chestnut","RB","TEN","0.2","0","2.6","0","","","","","","","","","","","","","","","0.7","2.8"
"374","Mo Alie-Cox","TE","IND","2","0.8","0","0","","","","","","","","","","","","","","","0.7","2.8"
"374","Ray Davis","RB","BUF","0.1","2.4","0","0.3","","","","","","","","","","","","","","","0.7","2.8"
"377","Nathan Carter","RB","ATL","-","0","2.6","-","","","","","","","","","","","","","","","1.3","2.6"
"377","Will Shipley","RB","PHI","2.6","-","-","0","","","","","","","","","","","","","","","1.3","2.6"
"377","Chris Godwin Jr.","WR","TB","-","-","-","2.6","","","","","","","","","","","","","","","2.6","2.6"
"377","Nick Westbrook-Ikhine","WR","MIA","0.7","1.8","0","0.1","","","","","","","","","","","","","","","0.7","2.6"
"381","Will Dissly","TE","LAC","1.8","0.7","-","-","","","","","","","","","","","","","","","1.3","2.5"
"382","Tyrell Shavers","WR","BUF","0","0","2.4","0","","","","","","","","","","","","","","","0.6","2.4"
"382","Van Jefferson","WR","TEN","0","1","0.8","0.6","","","","","","","","","","","","","","","0.6","2.4"
"384","Grant Calcaterra","TE","PHI","0","0.6","0","1.6","","","","","","","","","","","","","","","0.6","2.2"
"384","Charlie Kolar","TE","BAL","0","0","2.2","0","","","","","","","","","","","","","","","0.6","2.2"
"384","Cade Stover","TE","HOU","2.2","-","-","-","","","","","","","","","","","","","","","2.2","2.2"
"384","Noah Gray","TE","KC","0.3","0.1","1.7","0.1","","","","","","","","","","","","","","","0.6","2.2"
"388","Kaleb Johnson","RB","PIT","-0.2","0.1","-","2.2","","","","","","","","","","","","","","","0.7","2.1"
"389","Demarcus Robinson","WR","SF","-","-","-","2","","","","","","","","","","","","","","","2","2"
"389","Jacardia Wright","RB","SEA","-","-","2","-","","","","","","","","","","","","","","","2","2"
"389","Dallas Cowboys","DST","DAL","1","1","-1","1","","","","","","","","","","","","","","","0.5","2"
"392","Cam Akers","RB","MIN","-","-","1.9","-","","","","","","","","","","","","","","","1.9","1.9"
"392","Dylan Laube","RB","LV","0","1.7","0.2","0","","","","","","","","","","","","","","","0.5","1.9"
"392","Trevor Etienne","RB","CAR","0.4","0.2","-2","3.3","","","","","","","","","","","","","","","0.5","1.9"
"395","Chimere Dike","WR","TEN","0.9","0.8","0.5","-0.4","","","","","","","","","","","","","","","0.5","1.8"
"395","Jamari Thrash","WR","CLE","0.6","0.5","0.7","0","","","","","","","","","","","","","","","0.5","1.8"
"395","Kyle Williams","WR","NE","1.2","0","0.8","-0.2","","","","","","","","","","","","","","","0.5","1.8"
"395","John Metchie III","WR","PHI","0","0","0.8","1","","","","","","","","","","","","","","","0.5","1.8"
"395","Pat Bryant","WR","DEN","0","1.8","0","0","","","","","","","","","","","","","","","0.5","1.8"
"395","Tip Reiman","TE","ARI","1","0","0.8","0","","","","","","","","","","","","","","","0.5","1.8"
"395","Josh Reynolds","WR","NYJ","1.8","-","-","0","","","","","","","","","","","","","","","0.9","1.8"
"402","Tyson Bagent","QB","CHI","-","1.8","-","-","","","","","","","","","","","","","","","1.8","1.8"
"403","Dee Eskridge","WR","MIA","0.9","0.8","0","0","","","","","","","","","","","","","","","0.4","1.7"
"403","Tahj Brooks","RB","CIN","0","0","1.7","0","","","","","","","","","","","","","","","0.4","1.7"
"403","Jake Bobo","WR","SEA","-","0","0","1.7","","","","","","","","","","","","","","","0.6","1.7"
"403","David Moore","WR","CAR","0","0","0.5","1.2","","","","","","","","","","","","","","","0.4","1.7"
"403","James Mitchell","TE","CAR","-","-","-","1.7","","","","","","","","","","","","","","","1.7","1.7"
"408","Cooper Rush","QB","BAL","-","-0.4","-","2.1","","","","","","","","","","","","","","","0.8","1.7"
"409","Zach Wilson","QB","MIA","1.6","-","-","-","","","","","","","","","","","","","","","1.6","1.6"
"410","Lucas Krull","TE","DEN","0.6","0","0.9","-","","","","","","","","","","","","","","","0.5","1.5"
"410","Tim Patrick","WR","JAC","0","0","1.6","-0.1","","","","","","","","","","","","","","","0.4","1.5"
"412","Alec Ingold","RB","MIA","0.1","1.3","0","0","","","","","","","","","","","","","","","0.4","1.4"
"412","Tay Martin","WR","WAS","-","-","-","1.4","","","","","","","","","","","","","","","1.4","1.4"
"414","Luke Schoonmaker","TE","DAL","0","0","0.5","0.8","","","","","","","","","","","","","","","0.3","1.3"
"414","Tez Johnson","WR","TB","0","-","0","1.3","","","","","","","","","","","","","","","0.4","1.3"
"416","Eric Saubert","TE","SEA","0","0","1.2","0","","","","","","","","","","","","","","","0.3","1.2"
"416","Tank Bigsby","RB","PHI","1.2","-","0","0","","","","","","","","","","","","","","","0.4","1.2"
"416","Dareke Young","WR","SEA","-","0","1.2","0","","","","","","","","","","","","","","","0.4","1.2"
"419","Max Brosmer","QB","MIN","-","-","1.2","-","","","","","","","","","","","","","","","1.2","1.2"
"420","Kirk Cousins","QB","ATL","-","-","1.2","-","","","","","","","","","","","","","","","1.2","1.2"
"421","Jacob Saylors","RB","DET","0","0","0","1.1","","","","","","","","","","","","","","","0.3","1.1"
"421","Samaje Perine","RB","CIN","0.6","0","0.1","0.4","","","","","","","","","","","","","","","0.3","1.1"
"421","Jaylin Noel","WR","HOU","0.7","0","0.4","0","","","","","","","","","","","","","","","0.3","1.1"
"424","Skyy Moore","WR","SF","0","0","1","0","","","","","","","","","","","","","","","0.3","1"
"425","Mitchell Trubisky","QB","BUF","-","1","-","-","","","","","","","","","","","","","","","1","1"
"426","Curtis Samuel","WR","BUF","-","-","-","0.9","","","","","","","","","","","","","","","0.9","0.9"
"426","Marquez Valdes-Scantling","WR","SF","0","0","0.9","-","","","","","","","","","","","","","","","0.3","0.9"
"426","Tai Felton","WR","MIN","0","-","0.9","0","","","","","","","","","","","","","","","0.3","0.9"
"426","David Sills V","WR","ATL","0","0","0.9","0","","","","","","","","","","","","","","","0.2","0.9"
"426","Devin Neal","RB","NO","0.9","-","-","-","","","","","","","","","","","","","","","0.9","0.9"
"431","Xavier Legette","WR","CAR","1","-0.2","-","-","","","","","","","","","","","","","","","0.4","0.8"
"431","Adam Prentice","RB","DEN","0.4","0","0","0.4","","","","","","","","","","","","","","","0.2","0.8"
"431","Connor Heyward","TE","PIT","0","0.6","0","0.2","","","","","","","","","","","","","","","0.2","0.8"
"431","Bryce Oliver","WR","TEN","0.8","0","-","-","","","","","","","","","","","","","","","0.4","0.8"
"435","Chris Manhertz","TE","NYG","0","0","0.7","0","","","","","","","","","","","","","","","0.2","0.7"
"435","Roman Wilson","WR","PIT","0","0.7","0","0","","","","","","","","","","","","","","","0.2","0.7"
"435","Johnny Mundt","TE","JAC","0","0","0.7","0","","","","","","","","","","","","","","","0.2","0.7"
"435","Ben Sinnott","TE","WAS","0","0.7","0","0","","","","","","","","","","","","","","","0.2","0.7"
"439","Joe Milton III","QB","DAL","-","-","0.6","-","","","","","","","","","","","","","","","0.6","0.6"
"439","Cam Grandy","TE","CIN","-","-","0.6","0","","","","","","","","","","","","","","","0.3","0.6"
"439","Hunter Luepke","RB","DAL","0","0","0","0.6","","","","","","","","","","","","","","","0.2","0.6"
"439","Trent Sherfield Sr.","WR","DEN","0.3","0.3","0","0","","","","","","","","","","","","","","","0.2","0.6"
"439","Dare Ogunbowale","RB","HOU","0.6","0","0","0","","","","","","","","","","","","","","","0.2","0.6"
"439","Kylen Granson","TE","PHI","0.1","0.5","0","0","","","","","","","","","","","","","","","0.2","0.6"
"439","Tyler Goodson","RB","IND","-","-","0.6","0","","","","","","","","","","","","","","","0.3","0.6"
"446","Drew Lock","QB","SEA","-","-","0.5","-","","","","","","","","","","","","","","","0.5","0.5"
"446","Dameon Pierce","RB","HOU","0.5","-","-","-","","","","","","","","","","","","","","","0.5","0.5"
"446","Nate Adkins","TE","DEN","-","-","0","0.5","","","","","","","","","","","","","","","0.3","0.5"
"446","Rasheen Ali","RB","BAL","0.5","0","0","0","","","","","","","","","","","","","","","0.1","0.5"
"450","Mason Rudolph","QB","PIT","-","0.5","-","-","","","","","","","","","","","","","","","0.5","0.5"
"451","Jalen Milroe","QB","SEA","0.1","-","0.3","-","","","","","","","","","","","","","","","0.2","0.4"
"451","Craig Reynolds","RB","DET","0","0.4","-","0","","","","","","","","","","","","","","","0.1","0.4"
"453","Brevyn Spann-Ford","TE","DAL","0","0.3","0","0","","","","","","","","","","","","","","","0.1","0.3"
"454","Jacoby Brissett","QB","ARI","-","0.2","-","-","","","","","","","","","","","","","","","0.2","0.2"
"454","Sean Tucker","RB","TB","0.2","0","0","0","","","","","","","","","","","","","","","0.1","0.2"
"456","Michael Carter","RB","ARI","-","-","-","0.1","","","","","","","","","","","","","","","0.1","0.1"
"457","Jakob Johnson","RB","HOU","0","0","0","-","","","","","","","","","","","","","","","0","0"
"457","Tyler Shough","QB","NO","-","-","0","-","","","","","","","","","","","","","","","0","0"
"457","Stone Smartt","TE","NYJ","-","-","-","0","","","","","","","","","","","","","","","0","0"
"457","Brenden Bates","TE","HOU","-","-","-","0","","","","","","","","","","","","","","","0","0"
"457","Jackson Meeks","WR","DET","-","-","-","0","","","","","","","","","","","","","","","0","0"
"457","Jalen Royals","WR","KC","-","-","-","0","","","","","","","","","","","","","","","0","0"
"457","Devin Duvernay","WR","CHI","0","0","0","0","","","","","","","","","","","","","","","0","0"
"457","Devin Culp","TE","TB","-","-","-","0","","","","","","","","","","","","","","","0","0"
"457","Reggie Gilliam","RB","BUF","0","0","0","0","","","","","","","","","","","","","","","0","0"
"457","Brett Rypien","QB","CIN","-","-","0","-","","","","","","","","","","","","","","","0","0"
"457","Xavier Weaver","WR","ARI","-","-","-","0","","","","","","","","","","","","","","","0","0"
"457","Dominic Lovett","WR","DET","-","0","0","0","","","","","","","","","","","","","","","0","0"
"457","Ty Chandler","RB","MIN","0","-","-","-","","","","","","","","","","","","","","","0","0"
"457","Isaiah Likely","TE","BAL","-","-","-","0","","","","","","","","","","","","","","","0","0"
"457","Tanner Hudson","TE","CIN","-","-","-","0","","","","","","","","","","","","","","","0","0"
"457","Kenny Yeboah","TE","DET","-","-","-","0","","","","","","","","","","","","","","","0","0"
"457","Ross Dwelley","TE","DET","-","-","0","0","","","","","","","","","","","","","","","0","0"
"457","Kevin Austin Jr.","WR","NO","-","-","0","-","","","","","","","","","","","","","","","0","0"
"457","Simi Fehoko","WR","ARI","-","-","0","0","","","","","","","","","","","","","","","0","0"
"457","Treyton Welch","TE","NO","-","-","0","-","","","","","","","","","","","","","","","0","0"
"457","Kaden Davis","WR","CLE","-","-","0","-","","","","","","","","","","","","","","","0","0"
"457","Jalin Hyatt","WR","NYG","-","-","0","0","","","","","","","","","","","","","","","0","0"
"457","Jalen Cropper","WR","DAL","-","-","0","0","","","","","","","","","","","","","","","0","0"
"457","Tucker Fisk","TE","LAC","-","-","0","0","","","","","","","","","","","","","","","0","0"
"457","Mason Tipton","WR","NO","-","-","0","0","","","","","","","","","","","","","","","0","0"
"457","Dalevon Campbell","WR","FA","-","-","0","0","","","","","","","","","","","","","","","0","0"
"457","Trey Sermon","RB","PIT","-","-","-","0","","","","","","","","","","","","","","","0","0"
"457","Stephen Carlson","TE","CHI","-","-","-","0","","","","","","","","","","","","","","","0","0"
"457","Kimani Vidal","RB","LAC","-","-","-","0","","","","","","","","","","","","","","","0","0"
"457","British Brooks","RB","HOU","-","-","-","0","","","","","","","","","","","","","","","0","0"
"457","Feleipe Franks","QB","ATL","0","-","-","0","","","","","","","","","","","","","","","0","0"
"457","Jordan James","RB","SF","-","-","0","-","","","","","","","","","","","","","","","0","0"
"457","Sione Vaki","RB","DET","-","-","0","-","","","","","","","","","","","","","","","0","0"
"457","Nick Vannett","TE","MIN","-","-","-","0","","","","","","","","","","","","","","","0","0"
"457","Malik Turner","WR","SF","-","-","0","-","","","","","","","","","","","","","","","0","0"
"457","Jeff Wilson Jr.","RB","MIA","0","-","-","-","","","","","","","","","","","","","","","0","0"
"457","Xazavian Valladay","RB","FA","-","-","0","-","","","","","","","","","","","","","","","0","0"
"457","Sincere McCormick","RB","SF","-","-","0","-","","","","","","","","","","","","","","","0","0"
"457","Gunner Olszewski","WR","NYG","0","0","0","0","","","","","","","","","","","","","","","0","0"
"457","David Martin-Robinson","TE","TEN","0","-","0","-","","","","","","","","","","","","","","","0","0"
"457","Brayden Willis","TE","SF","-","0","0","0","","","","","","","","","","","","","","","0","0"
"457","Velus Jones Jr.","WR","NO","0","-","0","0","","","","","","","","","","","","","","","0","0"
"457","Cameron Latu","TE","PHI","-","0","0","0","","","","","","","","","","","","","","","0","0"
"457","Jason Brownlee","WR","KC","0","0","0","-","","","","","","","","","","","","","","","0","0"
"457","Andrew Beck","TE","NYJ","0","0","0","0","","","","","","","","","","","","","","","0","0"
"457","Jamal Agnew","WR","ATL","0","-","-","0","","","","","","","","","","","","","","","0","0"
"457","John Bates","TE","WAS","0","0","-","-","","","","","","","","","","","","","","","0","0"
"457","Charlie Jones","WR","CIN","0","0","0","0","","","","","","","","","","","","","","","0","0"
"457","Beaux Collins","WR","NYG","0","0","0","0","","","","","","","","","","","","","","","0","0"
"457","Moliki Matavao","TE","NO","0","0","-","0","","","","","","","","","","","","","","","0","0"
"457","Arian Smith","WR","NYJ","0","-0.2","0.2","0","","","","","","","","","","","","","","","0","0"
"457","Shane Zylstra","TE","DET","0","-","-","-","","","","","","","","","","","","","","","0","0"
"457","KeAndre Lambert-Smith","WR","LAC","0","0","-","0","","","","","","","","","","","","","","","0","0"
"457","Teagan Quitoriano","TE","ATL","0","0","0","0","","","","","","","","","","","","","","","0","0"
"457","DeAndre Carter","WR","CLE","0","0","0","0","","","","","","","","","","","","","","","0","0"
"457","Drew Ogletree","TE","IND","0","0","0","0","","","","","","","","","","","","","","","0","0"
"457","Russell Gage Jr.","WR","SF","0","-","-","-","","","","","","","","","","","","","","","0","0"
"457","Justin Shorter","WR","LV","0","-","0","0","","","","","","","","","","","","","","","0","0"
"457","Bo Melton","WR","GB","0","-","0","0","","","","","","","","","","","","","","","0","0"
"457","Ko Kieft","TE","TB","0","0","0","-","","","","","","","","","","","","","","","0","0"
"457","Zaire Mitchell-Paden","TE","BAL","0","0","0","0","","","","","","","","","","","","","","","0","0"
"457","Ben Yurosek","TE","MIN","0","0","0","-","","","","","","","","","","","","","","","0","0"
"457","Tim Jones","WR","FA","0","0","-","-","","","","","","","","","","","","","","","0","0"
"457","Payne Durham","TE","TB","0","0","0","0","","","","","","","","","","","","","","","0","0"
"457","Blake Whiteheart","TE","CLE","0","0","0","0","","","","","","","","","","","","","","","0","0"
"457","Patrick Murtagh","TE","DEN","0","-","-","-","","","","","","","","","","","","","","","0","0"
"457","Brady Russell","TE","SEA","0","0","0","0","","","","","","","","","","","","","","","0","0"
"457","Travis Vokolek","TE","ARI","0","0","-","-","","","","","","","","","","","","","","","0","0"
"457","Robbie Ouzts","TE","SEA","0","0","0","-","","","","","","","","","","","","","","","0","0"
"457","Jack Westover","TE","NE","0","0","0","0","","","","","","","","","","","","","","","0","0"
"457","Ian Thomas","TE","LV","0","0","0","0","","","","","","","","","","","","","","","0","0"
"457","Durham Smythe","TE","CHI","0","0","0","0","","","","","","","","","","","","","","","0","0"
